 ,Area(linea_horizontal_1),Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Angle(linea_horizontal_1),Median(linea_horizontal_1),Length(linea_horizontal_1),Area(linea_vertical_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Angle(linea_vertical_1),Median(linea_vertical_1),Length(linea_vertical_1),Area(ovalo_1),Mean(ovalo_1),StdDev(ovalo_1),Angle(ovalo_1),Median(ovalo_1),Length(ovalo_1),Area(linea_horizontal_2),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Angle(linea_horizontal_2),Median(linea_horizontal_2),Length(linea_horizontal_2),Area(linea_vertical_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Angle(linea_vertical_2),Median(linea_vertical_2),Length(linea_vertical_2),Area(ovalo_2),Mean(ovalo_2),StdDev(ovalo_2),Angle(ovalo_2),Median(ovalo_2),Length(ovalo_2),Area(linea_horizontal_3),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Angle(linea_horizontal_3),Median(linea_horizontal_3),Length(linea_horizontal_3),Area(linea_vertical_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Angle(linea_vertical_3),Median(linea_vertical_3),Length(linea_vertical_3),Area(ovalo_3),Mean(ovalo_3),StdDev(ovalo_3),Angle(ovalo_3),Median(ovalo_3),Length(ovalo_3),Area(linea_horizontal_4),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Angle(linea_horizontal_4),Median(linea_horizontal_4),Length(linea_horizontal_4),Area(linea_vertical_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Angle(linea_vertical_4),Median(linea_vertical_4),Length(linea_vertical_4),Area(ovalo_4),Mean(ovalo_4),StdDev(ovalo_4),Angle(ovalo_4),Median(ovalo_4),Length(ovalo_4)
211,51,63.353,11.394,0,64,50,51,63.627,25.325,90,69,50,1976,62.973,25.039,0,57,0,51,73.549,19.884,0,71,50,51,70.706,23.898,90,75,50,1976,70.479,30.087,0,64,0,51,85.157,24.120,0,89,50,51,84.353,31.187,90,98,50,1976,78.908,33.039,0,73,0,51,65.882,13.978,0,68,50,51,66.294,25.301,90,75,50,1976,63.301,24.327,0,60,0
212,51,63.588,11.446,0,64,50,51,63.804,25.045,90,68,50,1976,63.068,25.016,0,59,0,51,73.569,19.508,0,73,50,51,70.569,23.908,90,75,50,1976,70.450,30.043,0,64,0,51,85.471,24.586,0,89,50,51,84.510,31.368,90,100,50,1976,78.948,33.035,0,71,0,51,66.000,14.266,0,66,50,51,66.176,25.049,90,75,50,1976,63.435,24.065,0,60,0
213,51,63.412,11.500,0,64,50,51,64.176,25.098,90,69,50,1976,63.111,24.974,0,59,0,51,73.373,19.378,0,73,50,51,71.196,24.009,90,78,50,1976,70.472,29.952,0,64,0,51,85.294,24.662,0,87,50,51,84.784,31.243,90,100,50,1976,79.017,33.088,0,73,0,51,67.157,14.710,0,69,50,51,67.510,24.965,90,78,50,1976,64.152,24.067,0,60,0
214,51,63.569,11.715,0,64,50,51,64.020,24.294,90,68,50,1976,63.092,24.890,0,59,0,51,73.157,19.446,0,73,50,51,71.039,23.731,90,75,50,1976,70.231,29.916,0,64,0,51,85.588,24.768,0,87,50,51,84.392,30.941,90,100,50,1976,78.996,33.047,0,71,0,51,68.686,15.486,0,71,50,51,68.706,25.106,90,80,50,1976,65.300,24.228,0,62,0
215,51,63.549,11.678,0,62,50,51,63.882,24.446,90,68,50,1976,63.206,24.926,0,59,0,51,72.686,19.177,0,73,50,51,70.588,23.649,90,75,50,1976,70.025,29.775,0,64,0,51,85.294,24.112,0,89,50,51,83.882,30.730,90,100,50,1976,78.719,32.875,0,73,0,51,71.157,15.866,0,73,50,51,70.216,25.071,90,80,50,1976,66.723,24.779,0,64,0
216,51,63.647,11.160,0,62,50,51,64.471,24.992,90,68,50,1976,63.359,25.083,0,59,0,51,73.118,19.385,0,73,50,51,70.275,23.579,90,75,50,1976,69.895,29.735,0,64,0,51,85.255,24.494,0,89,50,51,83.608,30.681,90,98,50,1976,78.599,32.791,0,73,0,51,73.333,17.178,0,75,50,51,72.392,26.692,90,84,50,1976,68.422,25.740,0,66,0
217,51,63.647,11.169,0,64,50,51,65.294,24.979,90,68,50,1976,63.726,25.201,0,59,0,51,72.784,19.001,0,75,50,51,70.078,23.801,90,73,50,1976,69.749,29.607,0,64,0,51,85.098,24.246,0,89,50,51,83.569,30.792,90,100,50,1976,78.494,32.791,0,73,0,51,76.176,18.737,0,78,50,51,73.745,26.539,90,87,50,1976,70.218,26.681,0,66,0
218,51,63.902,11.476,0,64,50,51,65.431,25.047,90,68,50,1976,63.780,25.200,0,59,0,51,72.392,19.406,0,73,50,51,70.039,23.977,90,73,50,1976,69.517,29.550,0,62,0,51,85.078,24.530,0,89,50,51,83.392,30.502,90,98,50,1976,78.351,32.699,0,71,0,51,77.294,19.428,0,80,50,51,74.843,27.152,90,89,50,1976,71.838,27.772,0,68,0
219,51,64.098,11.490,0,62,50,51,65.824,25.266,90,69,50,1976,63.884,25.261,0,60,0,51,72.255,19.048,0,71,50,51,69.784,24.014,90,73,50,1976,69.402,29.436,0,62,0,51,84.725,24.077,0,89,50,51,82.961,30.522,90,98,50,1976,78.272,32.602,0,71,0,51,79.608,20.154,0,84,50,51,76.922,27.902,90,93,50,1976,73.436,28.863,0,69,0
220,51,64.137,11.402,0,64,50,51,65.627,25.548,90,71,50,1976,63.986,25.309,0,60,0,51,72.157,19.220,0,73,50,51,69.588,23.689,90,73,50,1976,69.208,29.434,0,62,0,51,84.529,23.977,0,87,50,51,82.510,30.212,90,100,50,1976,78.310,32.701,0,73,0,51,80.941,20.766,0,85,50,51,78.275,28.086,90,94,50,1976,74.756,29.683,0,71,0
221,51,64.039,11.591,0,64,50,51,65.647,25.266,90,69,50,1976,64.000,25.282,0,60,0,51,71.294,18.813,0,71,50,51,69.961,23.920,90,75,50,1976,68.982,29.177,0,62,0,51,84.549,24.147,0,89,50,51,82.706,30.148,90,100,50,1976,78.146,32.727,0,71,0,51,82.784,21.287,0,85,50,51,79.039,28.565,90,94,50,1976,75.825,30.408,0,71,0
222,51,64.314,11.439,0,62,50,51,65.353,25.380,90,69,50,1976,64.069,25.107,0,60,0,51,71.529,18.660,0,71,50,51,69.490,23.752,90,75,50,1976,68.807,29.042,0,62,0,51,83.941,23.490,0,87,50,51,82.196,29.586,90,98,50,1976,77.973,32.628,0,71,0,51,83.980,21.973,0,87,50,51,80.784,29.554,90,94,50,1976,76.976,31.120,0,73,0
223,51,64.176,11.553,0,62,50,51,65.902,25.355,90,71,50,1976,63.919,24.858,0,60,0,51,70.902,18.556,0,71,50,51,68.922,23.807,90,73,50,1976,68.604,29.003,0,62,0,51,83.765,23.595,0,87,50,51,82.020,29.724,90,98,50,1976,77.812,32.533,0,71,0,51,84.882,22.291,0,87,50,51,81.843,29.834,90,98,50,1976,77.856,31.562,0,73,0
224,51,64.392,11.481,0,62,50,51,65.941,24.749,90,73,50,1976,63.793,24.419,0,60,0,51,70.961,18.317,0,73,50,51,68.725,23.609,90,73,50,1976,68.357,28.767,0,62,0,51,83.941,23.815,0,87,50,51,81.765,29.932,90,98,50,1976,77.733,32.554,0,71,0,51,85.412,22.765,0,89,50,51,82.745,29.940,90,98,50,1976,78.452,32.009,0,73,0
225,51,64.353,11.052,0,64,50,51,65.549,24.119,90,69,50,1976,63.721,24.068,0,60,0,51,70.686,18.863,0,73,50,51,68.431,23.702,90,71,50,1976,68.059,28.657,0,62,0,51,83.765,23.323,0,87,50,51,81.608,29.736,90,98,50,1976,77.645,32.400,0,71,0,51,85.706,23.165,0,89,50,51,83.255,30.248,90,98,50,1976,78.891,32.347,0,73,0
226,51,64.588,11.129,0,64,50,51,65.157,23.413,90,69,50,1976,63.469,23.561,0,60,0,51,70.059,17.929,0,71,50,51,68.020,23.377,90,71,50,1976,67.698,28.481,0,62,0,51,83.490,23.120,0,87,50,51,81.608,29.917,90,98,50,1976,77.291,32.278,0,71,0,51,86.863,23.547,0,89,50,51,84.176,31.227,90,98,50,1976,79.494,32.803,0,73,0
227,51,64.569,11.236,0,62,50,51,65.961,23.808,90,68,50,1976,63.636,23.270,0,60,0,51,69.922,17.897,0,69,50,51,68.020,23.388,90,73,50,1976,67.606,28.396,0,62,0,51,83.059,23.296,0,87,50,51,81.373,29.383,90,98,50,1976,77.201,32.149,0,71,0,51,86.608,23.344,0,89,50,51,84.765,31.378,90,100,50,1976,79.846,32.944,0,75,0
228,51,65.471,12.183,0,64,50,51,66.157,23.654,90,71,50,1976,64.343,23.252,0,60,0,51,69.863,17.941,0,71,50,51,67.529,23.399,90,71,50,1976,67.285,28.198,0,62,0,51,82.804,22.741,0,89,50,51,80.941,29.342,90,96,50,1976,76.994,32.090,0,71,0,51,87.137,23.541,0,89,50,51,85.000,31.221,90,100,50,1976,80.198,33.081,0,75,0
229,51,67.941,13.132,0,66,50,51,66.980,23.561,90,71,50,1976,65.213,23.502,0,62,0,51,69.588,17.592,0,71,50,51,67.216,23.046,90,71,50,1976,67.072,27.987,0,62,0,51,82.353,22.761,0,85,50,51,80.627,29.534,90,94,50,1976,76.859,32.078,0,71,0,51,87.235,23.733,0,89,50,51,85.059,31.388,90,100,50,1976,80.376,33.338,0,75,0
230,51,69.059,13.475,0,68,50,51,68.196,23.879,90,73,50,1976,66.470,23.766,0,64,0,51,69.373,17.762,0,71,50,51,67.373,23.524,90,69,50,1976,66.916,27.927,0,60,0,51,82.412,22.616,0,89,50,51,80.353,29.425,90,96,50,1976,76.739,31.971,0,71,0,51,87.235,23.601,0,89,50,51,85.471,31.857,90,100,50,1976,80.502,33.348,0,75,0
231,51,71.020,14.495,0,68,50,51,69.980,24.562,90,78,50,1976,67.757,24.472,0,64,0,51,69.314,17.906,0,69,50,51,66.745,23.427,90,71,50,1976,66.680,27.843,0,60,0,51,81.451,22.415,0,87,50,51,80.314,29.466,90,93,50,1976,76.556,31.884,0,71,0,51,86.529,23.122,0,89,50,51,85.078,32.082,90,100,50,1976,80.496,33.262,0,75,0
232,51,72.275,15.875,0,69,50,51,71.216,24.846,90,80,50,1976,69.008,25.314,0,64,0,51,68.706,17.655,0,69,50,51,66.392,22.817,90,71,50,1976,66.327,27.498,0,60,0,51,81.647,22.220,0,89,50,51,80.176,29.642,90,93,50,1976,76.254,31.730,0,71,0,51,86.392,23.352,0,89,50,51,85.059,31.739,90,100,50,1976,80.473,33.345,0,75,0
233,51,74.176,16.171,0,71,50,51,72.941,25.289,90,80,50,1976,70.690,26.287,0,66,0,51,68.765,17.741,0,69,50,51,66.412,22.982,90,71,50,1976,66.045,27.402,0,60,0,51,80.922,21.939,0,85,50,51,79.451,29.655,90,94,50,1976,76.027,31.536,0,71,0,51,86.667,23.486,0,89,50,51,84.843,31.375,90,100,50,1976,80.268,33.247,0,75,0
234,51,76.510,17.016,0,75,50,51,74.510,25.382,90,82,50,1976,72.044,26.976,0,68,0,51,68.157,17.166,0,68,50,51,66.059,22.965,90,71,50,1976,65.607,27.270,0,60,0,51,80.961,21.711,0,85,50,51,79.647,29.937,90,93,50,1976,75.743,31.447,0,71,0,51,86.667,23.312,0,89,50,51,84.725,31.623,90,100,50,1976,80.148,33.038,0,75,0
235,51,77.275,17.563,0,76,50,51,76.059,26.872,90,85,50,1976,73.150,27.825,0,68,0,51,68.059,17.097,0,69,50,51,65.431,22.847,90,69,50,1976,65.548,27.008,0,60,0,51,80.431,21.848,0,85,50,51,78.510,29.175,90,93,50,1976,75.331,31.226,0,69,0,51,86.314,23.180,0,89,50,51,84.353,31.235,90,98,50,1976,80.025,32.977,0,75,0
236,51,78.804,18.006,0,78,50,51,76.471,26.829,90,85,50,1976,74.089,28.397,0,69,0,51,67.255,16.655,0,68,50,51,65.333,22.565,90,71,50,1976,65.364,26.955,0,60,0,51,79.725,21.362,0,85,50,51,78.608,29.175,90,91,50,1976,75.177,31.199,0,69,0,51,86.020,22.919,0,89,50,51,83.980,31.045,90,100,50,1976,79.917,32.941,0,75,0
237,51,79.451,18.401,0,78,50,51,77.549,27.168,90,87,50,1976,74.882,28.800,0,69,0,51,67.235,17.008,0,69,50,51,65.431,22.613,90,71,50,1976,65.068,26.738,0,60,0,51,79.412,21.422,0,84,50,51,78.431,29.213,90,93,50,1976,74.946,31.069,0,69,0,51,85.804,22.838,0,89,50,51,83.843,30.136,90,98,50,1976,79.727,32.897,0,73,0
238,51,80.431,18.560,0,80,50,51,78.059,27.082,90,89,50,1976,75.612,29.277,0,69,0,51,66.882,16.550,0,69,50,51,65.176,22.459,90,69,50,1976,64.671,26.545,0,60,0,51,79.157,20.926,0,84,50,51,78.275,29.078,90,93,50,1976,74.613,30.907,0,69,0,51,85.863,22.910,0,89,50,51,83.353,30.184,90,98,50,1976,79.560,32.832,0,73,0
239,51,80.765,18.873,0,80,50,51,78.706,27.676,90,89,50,1976,76.193,29.690,0,71,0,51,66.647,16.771,0,68,50,51,64.627,22.071,90,66,50,1976,64.419,26.478,0,59,0,51,79.118,21.023,0,82,50,51,77.843,28.969,90,91,50,1976,74.501,30.772,0,69,0,51,85.824,23.170,0,91,50,51,82.941,30.340,90,98,50,1976,79.496,32.845,0,73,0
240,51,81.549,19.440,0,82,50,51,79.255,27.496,90,87,50,1976,76.718,29.985,0,71,0,51,65.882,16.580,0,68,50,51,63.725,22.346,90,66,50,1976,63.914,26.268,0,59,0,51,78.569,20.807,0,82,50,51,77.235,28.684,90,89,50,1976,74.056,30.638,0,69,0,51,85.353,22.803,0,91,50,51,83.176,30.404,90,98,50,1976,79.348,32.863,0,73,0
241,51,82.078,19.784,0,80,50,51,80.510,28.296,90,91,50,1976,77.330,30.494,0,71,0,51,65.549,16.269,0,66,50,51,63.529,21.755,90,64,50,1976,63.557,26.099,0,59,0,51,77.569,20.408,0,78,50,51,75.863,28.294,90,87,50,1976,73.144,30.239,0,68,0,51,85.137,22.948,0,89,50,51,83.294,30.442,90,98,50,1976,78.973,32.833,0,73,0
242,51,82.255,19.756,0,80,50,51,80.686,28.318,90,91,50,1976,77.709,30.590,0,71,0,51,65.412,16.377,0,66,50,51,63.647,22.110,90,66,50,1976,63.358,25.906,0,59,0,51,76.118,19.473,0,80,50,51,74.000,26.915,90,80,50,1976,72.247,29.810,0,66,0,51,85.216,22.825,0,89,50,51,82.902,30.106,90,98,50,1976,78.971,32.816,0,73,0
243,51,82.588,20.404,0,82,50,51,81.510,28.735,90,91,50,1976,78.015,31.034,0,71,0,51,65.451,15.940,0,68,50,51,63.392,22.419,90,64,50,1976,63.150,25.798,0,59,0,51,75.412,19.638,0,80,50,51,72.314,26.486,90,76,50,1976,71.440,29.518,0,66,0,51,84.569,22.773,0,89,50,51,82.471,30.204,90,98,50,1976,78.934,32.846,0,73,0
244,51,82.961,19.737,0,82,50,51,81.333,28.680,90,91,50,1976,78.325,31.212,0,73,0,51,64.392,16.067,0,66,50,51,63.000,22.155,90,66,50,1976,62.801,25.590,0,59,0,51,75.235,19.876,0,82,50,51,72.392,26.504,90,76,50,1976,71.286,29.425,0,66,0,51,84.255,22.555,0,89,50,51,82.314,30.315,90,98,50,1976,78.707,32.622,0,73,0
245,51,83.000,19.759,0,82,50,51,81.510,28.532,90,91,50,1976,78.551,31.184,0,73,0,51,63.843,16.338,0,66,50,51,62.392,21.571,90,66,50,1976,62.448,25.581,0,59,0,51,75.824,20.260,0,80,50,51,72.020,26.657,90,75,50,1976,71.069,29.382,0,66,0,51,83.863,22.537,0,87,50,51,82.510,29.843,90,96,50,1976,78.631,32.482,0,73,0
246,51,82.627,19.730,0,82,50,51,81.686,28.764,90,91,50,1976,78.630,31.226,0,73,0,51,63.569,15.687,0,64,50,51,62.059,21.569,90,64,50,1976,62.026,25.384,0,57,0,51,75.392,19.221,0,78,50,51,74.686,27.818,90,89,50,1976,71.828,29.728,0,66,0,51,83.941,22.426,0,89,50,51,82.176,29.812,90,98,50,1976,78.558,32.535,0,73,0
247,51,83.118,19.255,0,82,50,51,81.804,28.730,90,93,50,1976,78.590,31.386,0,73,0,51,63.294,15.355,0,64,50,51,61.490,21.970,90,64,50,1976,61.734,25.240,0,57,0,51,76.490,19.806,0,80,50,51,75.275,28.443,90,89,50,1976,72.214,29.740,0,66,0,51,83.765,22.216,0,87,50,51,81.961,30.276,90,98,50,1976,78.285,32.357,0,73,0
248,51,83.000,19.708,0,82,50,51,81.706,28.751,90,91,50,1976,78.551,31.330,0,73,0,51,63.020,15.254,0,64,50,51,61.490,21.468,90,64,50,1976,61.422,25.051,0,55,0,51,75.333,19.132,0,78,50,51,74.059,27.947,90,85,50,1976,71.365,29.375,0,66,0,51,83.549,22.183,0,87,50,51,81.961,30.360,90,98,50,1976,78.114,32.270,0,73,0
249,51,83.412,19.784,0,82,50,51,81.608,29.258,90,91,50,1976,78.384,31.221,0,73,0,51,62.647,15.568,0,62,50,51,61.314,21.273,90,62,50,1976,61.116,24.940,0,55,0,51,75.000,19.466,0,78,50,51,73.490,27.779,90,84,50,1976,71.056,29.296,0,66,0,51,83.235,21.450,0,87,50,51,81.588,30.166,90,98,50,1976,77.895,32.041,0,73,0
250,51,82.980,19.373,0,82,50,51,81.863,28.894,90,89,50,1976,78.211,31.067,0,73,0,51,62.412,15.312,0,62,50,51,60.373,21.203,90,60,50,1976,60.684,24.871,0,55,0,51,74.863,18.987,0,76,50,51,74.765,28.398,90,85,50,1976,71.202,29.394,0,66,0,51,83.157,21.643,0,87,50,51,81.314,29.601,90,98,50,1976,77.773,31.920,0,73,0
251,51,82.647,19.376,0,82,50,51,81.314,28.645,90,89,50,1976,78.122,30.984,0,73,0,51,61.549,14.911,0,62,50,51,59.725,20.888,90,60,50,1976,60.410,24.647,0,55,0,51,74.569,19.248,0,76,50,51,73.549,27.939,90,84,50,1976,70.517,29.080,0,64,0,51,82.745,21.362,0,89,50,51,81.255,30.279,90,94,50,1976,77.443,31.766,0,73,0
252,51,83.020,19.223,0,82,50,51,81.118,28.622,90,89,50,1976,77.954,31.010,0,73,0,51,61.353,14.659,0,62,50,51,59.706,21.152,90,60,50,1976,60.075,24.618,0,55,0,51,73.667,19.472,0,76,50,51,72.431,27.507,90,80,50,1976,69.974,28.897,0,64,0,51,82.118,21.134,0,87,50,51,80.804,29.915,90,94,50,1976,77.107,31.693,0,73,0
253,51,82.569,19.162,0,82,50,51,80.980,28.159,90,91,50,1976,77.797,30.953,0,71,0,51,60.902,14.334,0,62,50,51,59.510,20.799,90,60,50,1976,59.973,24.358,0,55,0,51,73.137,18.429,0,76,50,51,73.176,28.000,90,84,50,1976,69.949,28.824,0,64,0,51,82.078,21.076,0,87,50,51,80.490,29.855,90,96,50,1976,76.934,31.550,0,71,0
254,51,82.412,19.556,0,82,50,51,81.078,28.208,90,89,50,1976,77.691,30.876,0,71,0,51,60.451,14.629,0,62,50,51,59.333,21.021,90,60,50,1976,59.657,24.223,0,55,0,51,72.922,18.454,0,75,50,51,72.294,27.778,90,80,50,1976,69.480,28.706,0,64,0,51,81.549,21.163,0,84,50,51,79.745,29.636,90,94,50,1976,76.658,31.382,0,71,0
255,51,81.608,18.933,0,82,50,51,80.157,28.361,90,89,50,1976,77.589,30.976,0,71,0,51,60.373,14.690,0,62,50,51,59.157,20.912,90,60,50,1976,59.475,24.209,0,55,0,51,71.431,17.792,0,75,50,51,71.510,27.709,90,82,50,1976,68.723,28.273,0,62,0,51,81.333,21.152,0,84,50,51,79.686,29.760,90,94,50,1976,76.365,31.278,0,71,0
256,51,81.824,19.141,0,82,50,51,80.471,28.187,90,87,50,1976,77.492,30.756,0,71,0,51,60.137,14.475,0,62,50,51,58.980,20.990,90,60,50,1976,59.203,24.025,0,53,0,51,71.451,18.035,0,76,50,51,71.196,27.440,90,80,50,1976,68.324,28.183,0,62,0,51,80.745,20.664,0,84,50,51,79.235,29.177,90,93,50,1976,75.854,31.044,0,71,0
257,51,81.490,19.170,0,80,50,51,80.235,28.060,90,89,50,1976,77.478,30.786,0,71,0,51,60.000,14.127,0,62,50,51,58.725,20.969,90,60,50,1976,59.100,23.948,0,53,0,51,70.686,17.319,0,75,50,51,71.902,28.050,90,82,50,1976,68.137,28.114,0,62,0,51,80.392,20.451,0,84,50,51,79.157,29.217,90,93,50,1976,75.751,31.014,0,71,0
258,51,81.353,19.148,0,80,50,51,79.941,27.947,90,89,50,1976,77.266,30.899,0,71,0,51,59.745,14.152,0,62,50,51,58.647,20.776,90,60,50,1976,59.156,24.027,0,53,0,51,70.392,17.258,0,73,50,51,69.686,26.625,90,76,50,1976,67.581,27.892,0,62,0,51,80.294,20.585,0,84,50,51,79.020,29.000,90,94,50,1976,75.502,30.859,0,71,0
259,51,80.961,19.372,0,80,50,51,79.627,27.908,90,87,50,1976,77.216,30.928,0,71,0,51,59.647,14.204,0,60,50,51,58.824,20.405,90,60,50,1976,58.899,23.916,0,53,0,51,69.510,16.734,0,73,50,51,69.667,27.192,90,78,50,1976,67.073,27.680,0,62,0,51,80.471,20.689,0,84,50,51,78.510,28.821,90,93,50,1976,75.283,30.639,0,71,0
260,51,81.196,19.303,0,80,50,51,79.941,27.761,90,85,50,1976,77.237,30.857,0,71,0,51,59.588,13.960,0,60,50,51,58.765,20.666,90,62,50,1976,58.739,24.003,0,53,0,51,69.667,16.896,0,73,50,51,69.843,27.283,90,80,50,1976,66.942,27.721,0,60,0,51,79.686,20.427,0,82,50,51,78.745,28.947,90,93,50,1976,75.015,30.538,0,69,0
261,51,81.294,19.206,0,82,50,51,79.647,27.564,90,87,50,1976,77.223,30.780,0,71,0,51,59.392,14.004,0,60,50,51,58.588,21.273,90,60,50,1976,58.566,23.929,0,53,0,51,69.392,17.025,0,71,50,51,68.882,26.932,90,78,50,1976,66.432,27.637,0,62,0,51,79.098,20.298,0,82,50,51,77.843,29.091,90,91,50,1976,74.663,30.438,0,71,0
262,51,81.373,18.992,0,80,50,51,79.431,27.467,90,87,50,1976,77.079,30.763,0,71,0,51,59.216,13.998,0,60,50,51,58.627,20.892,90,60,50,1976,58.587,23.956,0,53,0,51,68.569,16.399,0,71,50,51,68.275,26.550,90,76,50,1976,66.000,27.224,0,60,0,51,78.667,20.077,0,82,50,51,77.431,28.755,90,91,50,1976,74.329,30.249,0,69,0
263,51,81.176,18.936,0,82,50,51,79.314,27.803,90,87,50,1976,76.979,30.755,0,71,0,51,59.353,14.094,0,60,50,51,58.549,21.110,90,60,50,1976,58.634,24.021,0,53,0,51,68.275,16.356,0,71,50,51,68.510,26.870,90,76,50,1976,65.724,27.145,0,60,0,51,78.510,19.731,0,82,50,51,76.843,29.003,90,91,50,1976,73.922,30.153,0,69,0
264,51,81.235,18.932,0,80,50,51,79.863,28.277,90,89,50,1976,77.023,30.778,0,71,0,51,59.294,14.332,0,60,50,51,58.627,21.376,90,59,50,1976,58.722,23.980,0,53,0,51,67.490,16.150,0,71,50,51,67.549,26.305,90,75,50,1976,65.289,26.998,0,60,0,51,77.863,19.502,0,82,50,51,76.667,28.935,90,91,50,1976,73.579,29.982,0,69,0
265,51,81.020,18.825,0,80,50,51,79.784,28.240,90,89,50,1976,77.035,30.773,0,71,0,51,59.725,14.044,0,60,50,51,58.431,20.816,90,60,50,1976,58.772,23.971,0,53,0,51,66.667,16.376,0,69,50,51,66.549,25.567,90,73,50,1976,64.895,26.767,0,60,0,51,77.843,19.109,0,80,50,51,76.451,28.554,90,91,50,1976,73.347,29.776,0,69,0
266,51,80.471,18.717,0,80,50,51,79.529,28.058,90,89,50,1976,76.960,30.763,0,71,0,51,59.569,14.406,0,60,50,51,58.686,20.464,90,60,50,1976,58.821,23.861,0,53,0,51,66.059,15.792,0,68,50,51,67.471,26.226,90,75,50,1976,64.640,26.692,0,60,0,51,77.529,19.369,0,80,50,51,75.902,28.515,90,89,50,1976,72.957,29.664,0,68,0
267,51,80.608,18.708,0,78,50,51,79.314,27.815,90,87,50,1976,76.828,30.688,0,71,0,51,59.353,14.180,0,60,50,51,58.529,21.089,90,60,50,1976,58.831,23.907,0,53,0,51,66.098,16.132,0,68,50,51,66.765,26.193,90,75,50,1976,64.432,26.728,0,59,0,51,77.176,19.226,0,80,50,51,75.549,28.197,90,87,50,1976,72.618,29.540,0,68,0
268,51,80.392,18.507,0,78,50,51,79.412,27.712,90,87,50,1976,76.791,30.718,0,71,0,51,59.510,14.147,0,60,50,51,59.059,20.884,90,60,50,1976,58.835,23.963,0,53,0,51,65.392,15.663,0,68,50,51,66.098,25.920,90,73,50,1976,63.965,26.391,0,59,0,51,76.667,19.195,0,82,50,51,75.510,28.130,90,89,50,1976,72.410,29.432,0,68,0
269,51,80.431,18.509,0,80,50,51,79.000,28.076,90,87,50,1976,76.663,30.663,0,71,0,51,59.314,14.261,0,60,50,51,59.471,21.164,90,60,50,1976,58.897,24.067,0,53,0,51,65.608,15.713,0,66,50,51,65.784,26.054,90,75,50,1976,63.660,26.343,0,59,0,51,76.529,19.073,0,80,50,51,74.824,27.786,90,87,50,1976,72.112,29.315,0,68,0
270,51,80.373,18.509,0,80,50,51,79.098,28.141,90,85,50,1976,76.660,30.585,0,71,0,51,59.314,13.905,0,60,50,51,59.608,21.352,90,60,50,1976,58.911,23.993,0,53,0,51,64.784,15.606,0,68,50,51,65.843,25.897,90,75,50,1976,63.550,26.247,0,59,0,51,76.294,18.610,0,80,50,51,74.745,27.788,90,87,50,1976,71.793,29.099,0,66,0
271,51,79.529,18.209,0,78,50,51,78.745,28.211,90,87,50,1976,76.184,30.365,0,71,0,51,59.549,14.087,0,60,50,51,59.588,20.832,90,60,50,1976,58.963,23.852,0,53,0,51,64.784,15.779,0,69,50,51,65.569,25.243,90,73,50,1976,63.103,26.071,0,59,0,51,74.922,18.882,0,78,50,51,74.000,27.804,90,84,50,1976,71.120,28.922,0,66,0
272,51,80.118,18.377,0,78,50,51,79.255,28.644,90,85,50,1976,76.312,30.334,0,71,0,51,59.686,14.293,0,60,50,51,59.745,21.070,90,62,50,1976,58.916,23.992,0,53,0,51,64.529,15.649,0,69,50,51,65.627,25.344,90,73,50,1976,63.096,25.931,0,59,0,51,74.686,18.575,0,78,50,51,73.941,27.856,90,85,50,1976,70.995,28.808,0,66,0
273,51,80.059,18.161,0,78,50,51,78.471,28.482,90,84,50,1976,76.156,30.244,0,71,0,51,59.843,14.380,0,60,50,51,59.725,20.615,90,60,50,1976,59.049,23.959,0,53,0,51,64.510,15.783,0,68,50,51,65.549,26.069,90,71,50,1976,63.037,26.149,0,59,0,51,74.059,18.697,0,78,50,51,73.275,27.238,90,84,50,1976,70.620,28.678,0,66,0
274,51,79.529,18.116,0,78,50,51,78.137,27.968,90,84,50,1976,75.981,30.175,0,71,0,51,60.000,14.083,0,62,50,51,59.725,21.210,90,62,50,1976,59.032,23.981,0,53,0,51,63.706,15.346,0,68,50,51,65.824,26.304,90,73,50,1976,63.016,26.064,0,57,0,51,73.647,18.197,0,76,50,51,72.745,27.305,90,84,50,1976,70.230,28.451,0,66,0
275,51,79.118,18.051,0,78,50,51,78.137,27.795,90,84,50,1976,75.837,30.065,0,69,0,51,59.588,14.149,0,60,50,51,59.529,20.667,90,62,50,1976,58.952,23.834,0,53,0,51,64.000,15.068,0,68,50,51,65.392,26.209,90,71,50,1976,63.036,26.072,0,57,0,51,73.196,17.625,0,76,50,51,72.157,27.340,90,84,50,1976,69.763,28.343,0,64,0
276,51,78.608,17.670,0,78,50,51,78.294,27.689,90,84,50,1976,75.628,29.876,0,71,0,51,59.706,14.141,0,59,50,51,59.235,20.691,90,62,50,1976,58.855,23.670,0,53,0,51,63.843,15.207,0,69,50,51,65.529,26.226,90,73,50,1976,63.090,26.196,0,59,0,51,72.706,17.872,0,75,50,51,72.392,27.535,90,84,50,1976,69.449,28.148,0,64,0
